Timestamp,Command,Command Bytes,Response,Response Bytes
2026-01-10T15:16:47.872049,CMD_SET_FREQ,AA 43 00 01 21 10,OK,AA 43
2026-01-10T15:16:49.896484,CMD_MEASURE,AA 48,Z = 250.545639 Ω,99 03 01 01 00 00 00 00 00 01 21 10 43 7A 8B AF BF 73 4F 26
2026-01-10T15:16:49.927008,CMD_SET_FREQ,AA 43 00 01 24 F8,OK,AA 43
2026-01-10T15:16:51.954963,CMD_MEASURE,AA 48,Z = 249.25502 Ω,99 03 01 01 00 00 00 00 00 01 24 F8 43 79 41 49 BF 74 4A D7
2026-01-10T15:16:51.985399,CMD_SET_FREQ,AA 43 00 01 28 E0,OK,AA 43
2026-01-10T15:16:54.011697,CMD_MEASURE,AA 48,Z = 247.744659 Ω,99 03 01 01 00 00 00 00 00 01 28 E0 43 77 BE A2 BF 76 2E 10
2026-01-10T15:16:54.041947,CMD_SET_FREQ,AA 43 00 01 2C C8,OK,AA 43
2026-01-10T15:16:56.076183,CMD_MEASURE,AA 48,Z = 243.689529 Ω,99 03 01 01 00 00 00 00 00 01 2C C8 43 73 B0 85 BF 75 D0 A0
2026-01-10T15:16:56.106026,CMD_SET_FREQ,AA 43 00 01 30 B0,OK,AA 43
2026-01-10T15:16:58.129611,CMD_MEASURE,AA 48,Z = 240.585587 Ω,99 03 01 01 00 00 00 00 00 01 30 B0 43 70 95 E9 BF 72 B4 10
2026-01-10T15:16:58.160353,CMD_SET_FREQ,AA 43 00 01 34 98,OK,AA 43
2026-01-10T15:17:00.196691,CMD_MEASURE,AA 48,Z = 236.81308 Ω,99 03 01 01 00 00 00 00 00 01 34 98 43 6C D0 26 BF 72 72 FA
2026-01-10T15:17:00.227836,CMD_SET_FREQ,AA 43 00 01 38 80,OK,AA 43
2026-01-10T15:17:02.250969,CMD_MEASURE,AA 48,Z = 235.443878 Ω,99 03 01 01 00 00 00 00 00 01 38 80 43 6B 71 A2 BF 72 63 D1
2026-01-10T15:17:02.281709,CMD_SET_FREQ,AA 43 00 01 3C 68,OK,AA 43
2026-01-10T15:17:04.316846,CMD_MEASURE,AA 48,Z = 234.753952 Ω,99 03 01 01 00 00 00 00 00 01 3C 68 43 6A C1 03 BF 73 8C 53
2026-01-10T15:17:04.347890,CMD_SET_FREQ,AA 43 00 01 40 50,OK,AA 43
2026-01-10T15:17:06.370129,CMD_MEASURE,AA 48,Z = 230.335724 Ω,99 03 01 01 00 00 00 00 00 01 40 50 43 66 55 F2 BF 70 58 BB
2026-01-10T15:17:06.400440,CMD_SET_FREQ,AA 43 00 01 44 38,OK,AA 43
2026-01-10T15:17:08.427551,CMD_MEASURE,AA 48,Z = 228.498199 Ω,99 03 01 01 00 00 00 00 00 01 44 38 43 64 7F 8A BF 72 61 03
2026-01-10T15:17:08.457826,CMD_SET_FREQ,AA 43 00 01 48 20,OK,AA 43
2026-01-10T15:17:10.480815,CMD_MEASURE,AA 48,Z = 228.31488 Ω,99 03 01 01 00 00 00 00 00 01 48 20 43 64 50 9C BF 6F B5 7E
2026-01-10T15:17:10.510625,CMD_SET_FREQ,AA 43 00 01 4C 08,OK,AA 43
2026-01-10T15:17:12.532028,CMD_MEASURE,AA 48,Z = 223.014557 Ω,99 03 01 01 00 00 00 00 00 01 4C 08 43 5F 03 BA BF 70 E0 14
2026-01-10T15:17:12.563368,CMD_SET_FREQ,AA 43 00 01 4F F0,OK,AA 43
2026-01-10T15:17:14.587647,CMD_MEASURE,AA 48,Z = 221.137756 Ω,99 03 01 01 00 00 00 00 00 01 4F F0 43 5D 23 44 BF 6F DA F2
2026-01-10T15:17:14.617686,CMD_SET_FREQ,AA 43 00 01 53 D8,OK,AA 43
2026-01-10T15:17:16.642908,CMD_MEASURE,AA 48,Z = 222.486572 Ω,99 03 01 01 00 00 00 00 00 01 53 D8 43 5E 7C 90 BF 6C 8E CF
2026-01-10T15:17:16.673283,CMD_SET_FREQ,AA 43 00 01 57 C0,OK,AA 43
2026-01-10T15:17:18.700831,CMD_MEASURE,AA 48,Z = 219.873962 Ω,99 03 01 01 00 00 00 00 00 01 57 C0 43 5B DF BC BF 6C A3 2D
2026-01-10T15:17:18.731326,CMD_SET_FREQ,AA 43 00 01 5B A8,OK,AA 43
2026-01-10T15:17:20.763122,CMD_MEASURE,AA 48,Z = 216.890839 Ω,99 03 01 01 00 00 00 00 00 01 5B A8 43 58 E4 0E BF 6C 27 D3
2026-01-10T15:17:20.792713,CMD_SET_FREQ,AA 43 00 01 5F 90,OK,AA 43
2026-01-10T15:17:22.815699,CMD_MEASURE,AA 48,Z = 216.526306 Ω,99 03 01 01 00 00 00 00 00 01 5F 90 43 58 86 BC BF 6C B9 6B
2026-01-10T15:17:22.846135,CMD_SET_FREQ,AA 43 00 01 63 78,OK,AA 43
2026-01-10T15:17:24.877627,CMD_MEASURE,AA 48,Z = 213.489471 Ω,99 03 01 01 00 00 00 00 00 01 63 78 43 55 7D 4E BF 6D 7C 13
2026-01-10T15:17:24.907582,CMD_SET_FREQ,AA 43 00 01 67 60,OK,AA 43
2026-01-10T15:17:26.936118,CMD_MEASURE,AA 48,Z = 212.138718 Ω,99 03 01 01 00 00 00 00 00 01 67 60 43 54 23 83 BF 6A 1A 5A
2026-01-10T15:17:26.967660,CMD_SET_FREQ,AA 43 00 01 6B 48,OK,AA 43
2026-01-10T15:17:28.996544,CMD_MEASURE,AA 48,Z = 209.59259 Ω,99 03 01 01 00 00 00 00 00 01 6B 48 43 51 97 B4 BF 68 55 75
2026-01-10T15:17:29.025104,CMD_SET_FREQ,AA 43 00 01 6F 30,OK,AA 43
2026-01-10T15:17:31.055005,CMD_MEASURE,AA 48,Z = 208.776947 Ω,99 03 01 01 00 00 00 00 00 01 6F 30 43 50 C6 E6 BF 66 A3 AC
2026-01-10T15:17:31.084463,CMD_SET_FREQ,AA 43 00 01 73 18,OK,AA 43
2026-01-10T15:17:33.112162,CMD_MEASURE,AA 48,Z = 208.660797 Ω,99 03 01 01 00 00 00 00 00 01 73 18 43 50 A9 2A BF 69 51 63
2026-01-10T15:17:33.142167,CMD_SET_FREQ,AA 43 00 01 77 00,OK,AA 43
2026-01-10T15:17:35.170896,CMD_MEASURE,AA 48,Z = 207.00177 Ω,99 03 01 01 00 00 00 00 00 01 77 00 43 4F 00 74 BF 6A 20 C7
2026-01-10T15:17:35.202716,CMD_SET_FREQ,AA 43 00 01 7A E8,OK,AA 43
2026-01-10T15:17:37.230351,CMD_MEASURE,AA 48,Z = 202.942627 Ω,99 03 01 01 00 00 00 00 00 01 7A E8 43 4A F1 50 BF 69 11 74
2026-01-10T15:17:37.261883,CMD_SET_FREQ,AA 43 00 01 7E D0,OK,AA 43
2026-01-10T15:17:39.287973,CMD_MEASURE,AA 48,Z = 200.716827 Ω,99 03 01 01 00 00 00 00 00 01 7E D0 43 48 B7 82 BF 65 B7 0D
2026-01-10T15:17:39.318533,CMD_SET_FREQ,AA 43 00 01 82 B8,OK,AA 43
2026-01-10T15:17:41.349039,CMD_MEASURE,AA 48,Z = 200.102676 Ω,99 03 01 01 00 00 00 00 00 01 82 B8 43 48 1A 49 BF 64 FE 6E
2026-01-10T15:17:41.380310,CMD_SET_FREQ,AA 43 00 01 86 A0,OK,AA 43
2026-01-10T15:17:43.406528,CMD_MEASURE,AA 48,Z = 199.964539 Ω,99 03 01 01 00 00 00 00 00 01 86 A0 43 47 F6 EC BF 65 47 15
2026-01-10T16:08:53.748389,CMD_GET_NAME,AA 40,@E728,AA 40 45 37 32 38
2026-01-10T16:09:13.053803,CMD_SET_FREQ,AA 43 00 01 86 A0,OK,AA 43
2026-01-10T16:09:14.179460,CMD_MEASURE,AA 48,Z = 200.661118 Ω,99 03 01 01 00 00 00 00 00 01 86 A0 43 48 A9 3F BF 66 E4 F7
2026-01-10T16:09:14.250224,CMD_SET_FREQ,AA 43 00 03 0D 40,OK,AA 43
2026-01-10T16:09:15.380152,CMD_MEASURE,AA 48,Z = 131.249649 Ω,99 03 01 01 00 00 00 00 00 03 0D 40 43 03 3F E9 BF 21 E9 5E
2026-01-10T16:09:15.451328,CMD_SET_FREQ,AA 43 00 04 93 E0,OK,AA 43
2026-01-10T16:09:16.582829,CMD_MEASURE,AA 48,Z = 115.574638 Ω,99 03 01 01 00 00 00 00 00 04 93 E0 42 E7 26 37 BE F1 C5 C9
2026-01-10T16:09:16.660998,CMD_SET_FREQ,AA 43 00 06 1A 80,OK,AA 43
2026-01-10T16:09:17.787243,CMD_MEASURE,AA 48,Z = 109.134232 Ω,99 03 01 01 00 00 00 00 00 06 1A 80 42 DA 44 BA BE BB 34 59
2026-01-10T16:09:17.858360,CMD_SET_FREQ,AA 43 00 07 A1 20,OK,AA 43
2026-01-10T16:09:18.993841,CMD_MEASURE,AA 48,Z = 106.673096 Ω,99 03 01 01 00 00 00 00 00 07 A1 20 42 D5 58 A0 BE 9F 3D 6E
2026-01-10T16:09:19.071046,CMD_SET_FREQ,AA 43 00 09 27 C0,OK,AA 43
2026-01-10T16:09:20.195706,CMD_MEASURE,AA 48,Z = 104.812759 Ω,99 03 01 01 00 00 00 00 00 09 27 C0 42 D1 A0 22 BE 80 61 24
2026-01-10T16:09:20.266611,CMD_SET_FREQ,AA 43 00 0A AE 60,OK,AA 43
2026-01-10T16:09:21.395666,CMD_MEASURE,AA 48,Z = 102.93663 Ω,99 03 01 01 00 00 00 00 00 0A AE 60 42 CD DF 8E BE 5B A9 43
2026-01-10T16:09:21.472907,CMD_SET_FREQ,AA 43 00 0C 35 00,OK,AA 43
2026-01-10T16:09:22.596067,CMD_MEASURE,AA 48,Z = 102.990555 Ω,99 03 01 01 00 00 00 00 00 0C 35 00 42 CD FB 2A BE 51 49 41
2026-01-10T16:09:22.672529,CMD_SET_FREQ,AA 43 00 0D BB A0,OK,AA 43
2026-01-10T16:09:23.794714,CMD_MEASURE,AA 48,Z = 102.621002 Ω,99 03 01 01 00 00 00 00 00 0D BB A0 42 CD 3D F4 BE 2E CE 7F
2026-01-10T16:09:23.865343,CMD_SET_FREQ,AA 43 00 0F 42 40,OK,AA 43
2026-01-10T16:09:24.994873,CMD_MEASURE,AA 48,Z = 101.503487 Ω,99 03 01 01 00 00 00 00 00 0F 42 40 42 CB 01 C9 BE 29 7C 4B
2026-01-10T16:09:25.071413,CMD_SET_FREQ,AA 43 00 10 C8 E0,OK,AA 43
2026-01-10T16:09:26.195024,CMD_MEASURE,AA 48,Z = 102.056252 Ω,99 03 01 01 00 00 00 00 00 10 C8 E0 42 CC 1C CD BE 14 9F 33
2026-01-10T16:09:26.272400,CMD_SET_FREQ,AA 43 00 12 4F 80,OK,AA 43
2026-01-10T16:09:27.408275,CMD_MEASURE,AA 48,Z = 100.738571 Ω,99 03 01 01 00 00 00 00 00 12 4F 80 42 C9 7A 26 BE 08 E8 88
2026-01-10T16:09:27.479598,CMD_SET_FREQ,AA 43 00 13 D6 20,OK,AA 43
2026-01-10T16:09:28.605612,CMD_MEASURE,AA 48,Z = 100.944366 Ω,99 03 01 01 00 00 00 00 00 13 D6 20 42 C9 E3 84 BD EE 20 A1
2026-01-10T16:09:28.676818,CMD_SET_FREQ,AA 43 00 15 5C C0,OK,AA 43
2026-01-10T16:09:29.802587,CMD_MEASURE,AA 48,Z = 100.604767 Ω,99 03 01 01 00 00 00 00 00 15 5C C0 42 C9 35 A4 BD F0 DE 68
2026-01-10T16:09:29.873930,CMD_SET_FREQ,AA 43 00 16 E3 60,OK,AA 43
2026-01-10T16:09:31.003149,CMD_MEASURE,AA 48,Z = 101.314857 Ω,99 03 01 01 00 00 00 00 00 16 E3 60 42 CA A1 35 BD D8 EB 4D
2026-01-10T16:09:31.074455,CMD_SET_FREQ,AA 43 00 18 6A 00,OK,AA 43
2026-01-10T16:09:32.203404,CMD_MEASURE,AA 48,Z = 100.674324 Ω,99 03 01 01 00 00 00 00 00 18 6A 00 42 C9 59 41 BD C0 2A E0
2026-01-10T16:09:32.274541,CMD_SET_FREQ,AA 43 00 19 F0 A0,OK,AA 43
2026-01-10T16:09:33.404314,CMD_MEASURE,AA 48,Z = 99.609642 Ω,99 03 01 01 00 00 00 00 00 19 F0 A0 42 C7 38 23 BD C1 C6 EB
2026-01-10T16:11:48.316380,CMD_SET_FREQ,AA 43 00 01 86 A0,OK,AA 43
2026-01-10T16:11:49.441040,CMD_MEASURE,AA 48,Z = 199.849426 Ω,99 03 01 01 00 00 00 00 00 01 86 A0 43 47 D9 74 BF 66 1B F3
2026-01-10T16:11:49.512035,CMD_SET_FREQ,AA 43 00 03 0D 40,OK,AA 43
2026-01-10T16:11:50.637484,CMD_MEASURE,AA 48,Z = 131.717178 Ω,99 03 01 01 00 00 00 00 00 03 0D 40 43 03 B7 99 BF 22 48 9C
2026-01-10T16:11:50.708398,CMD_SET_FREQ,AA 43 00 04 93 E0,OK,AA 43
2026-01-10T16:11:51.835261,CMD_MEASURE,AA 48,Z = 115.67881 Ω,99 03 01 01 00 00 00 00 00 04 93 E0 42 E7 5B 8D BE EF AE 8E
2026-01-10T16:11:51.906148,CMD_SET_FREQ,AA 43 00 06 1A 80,OK,AA 43
2026-01-10T16:11:53.034794,CMD_MEASURE,AA 48,Z = 109.182945 Ω,99 03 01 01 00 00 00 00 00 06 1A 80 42 DA 5D AB BE BC E8 DF
2026-01-10T16:11:53.105765,CMD_SET_FREQ,AA 43 00 07 A1 20,OK,AA 43
2026-01-10T16:11:54.235297,CMD_MEASURE,AA 48,Z = 106.554062 Ω,99 03 01 01 00 00 00 00 00 07 A1 20 42 D5 1B AE BE 9F 6C F8
2026-01-10T16:11:54.306578,CMD_SET_FREQ,AA 43 00 09 27 C0,OK,AA 43
2026-01-10T16:11:55.432915,CMD_MEASURE,AA 48,Z = 104.225975 Ω,99 03 01 01 00 00 00 00 00 09 27 C0 42 D0 73 B3 BE 81 AE 97
2026-01-10T16:11:55.504342,CMD_SET_FREQ,AA 43 00 0A AE 60,OK,AA 43
2026-01-10T16:11:56.638645,CMD_MEASURE,AA 48,Z = 103.415977 Ω,99 03 01 01 00 00 00 00 00 0A AE 60 42 CE D4 FB BE 65 69 7A
2026-01-10T16:11:56.709772,CMD_SET_FREQ,AA 43 00 0C 35 00,OK,AA 43
2026-01-10T16:11:57.832522,CMD_MEASURE,AA 48,Z = 102.938782 Ω,99 03 01 01 00 00 00 00 00 0C 35 00 42 CD E0 A8 BE 44 C8 29
2026-01-10T16:11:57.903514,CMD_SET_FREQ,AA 43 00 0D BB A0,OK,AA 43
2026-01-10T16:11:59.029850,CMD_MEASURE,AA 48,Z = 101.918617 Ω,99 03 01 01 00 00 00 00 00 0D BB A0 42 CB D6 55 BE 38 4F 99
2026-01-10T16:11:59.106546,CMD_SET_FREQ,AA 43 00 0F 42 40,OK,AA 43
2026-01-10T16:12:00.239119,CMD_MEASURE,AA 48,Z = 100.766197 Ω,99 03 01 01 00 00 00 00 00 0F 42 40 42 C9 88 4B BE 26 46 07
2026-01-10T16:12:00.309798,CMD_SET_FREQ,AA 43 00 10 C8 E0,OK,AA 43
2026-01-10T16:12:01.439734,CMD_MEASURE,AA 48,Z = 100.938843 Ω,99 03 01 01 00 00 00 00 00 10 C8 E0 42 C9 E0 B0 BE 14 5B A0
2026-01-10T16:12:01.510666,CMD_SET_FREQ,AA 43 00 12 4F 80,OK,AA 43
2026-01-10T16:12:02.637262,CMD_MEASURE,AA 48,Z = 100.938553 Ω,99 03 01 01 00 00 00 00 00 12 4F 80 42 C9 E0 8A BE 03 B9 24
2026-01-10T16:12:02.715330,CMD_SET_FREQ,AA 43 00 13 D6 20,OK,AA 43
2026-01-10T16:12:03.837108,CMD_MEASURE,AA 48,Z = 101.082527 Ω,99 03 01 01 00 00 00 00 00 13 D6 20 42 CA 2A 41 BD EC A3 1A
2026-01-10T16:12:03.908170,CMD_SET_FREQ,AA 43 00 15 5C C0,OK,AA 43
2026-01-10T16:12:05.030613,CMD_MEASURE,AA 48,Z = 100.127663 Ω,99 03 01 01 00 00 00 00 00 15 5C C0 42 C8 41 5D BD E2 05 2C
2026-01-10T16:12:05.101477,CMD_SET_FREQ,AA 43 00 16 E3 60,OK,AA 43
2026-01-10T16:12:06.233219,CMD_MEASURE,AA 48,Z = 100.552612 Ω,99 03 01 01 00 00 00 00 00 16 E3 60 42 C9 1A F0 BD CB 50 1D
2026-01-10T16:12:06.309143,CMD_SET_FREQ,AA 43 00 18 6A 00,OK,AA 43
2026-01-10T16:12:07.445473,CMD_MEASURE,AA 48,Z = 100.154434 Ω,99 03 01 01 00 00 00 00 00 18 6A 00 42 C8 4F 12 BD C0 22 AF
2026-01-10T16:12:07.523496,CMD_SET_FREQ,AA 43 00 19 F0 A0,OK,AA 43
2026-01-10T16:12:08.645731,CMD_MEASURE,AA 48,Z = 100.993362 Ω,99 03 01 01 00 00 00 00 00 19 F0 A0 42 C9 FC 9A BD B3 6B 7C
2026-01-10T16:12:08.719805,CMD_SET_FREQ,AA 43 00 1B 77 40,OK,AA 43
2026-01-10T16:12:09.842554,CMD_MEASURE,AA 48,Z = 100.388794 Ω,99 03 01 01 00 00 00 00 00 1B 77 40 42 C8 C7 10 BD C8 42 A3
2026-01-10T16:12:09.913697,CMD_SET_FREQ,AA 43 00 1C FD E0,OK,AA 43
2026-01-10T16:12:11.037273,CMD_MEASURE,AA 48,Z = 100.109879 Ω,99 03 01 01 00 00 00 00 00 1C FD E0 42 C8 38 42 BD BF 04 EF
2026-01-10T16:12:11.113417,CMD_SET_FREQ,AA 43 00 1E 84 80,OK,AA 43
2026-01-10T16:12:12.235721,CMD_MEASURE,AA 48,Z = 100.435364 Ω,99 03 01 01 00 00 00 00 00 1E 84 80 42 C8 DE E8 BD 9E EC 0E
2026-01-10T16:12:12.307056,CMD_SET_FREQ,AA 43 00 20 0B 20,OK,AA 43
2026-01-10T16:12:13.437588,CMD_MEASURE,AA 48,Z = 101.239174 Ω,99 03 01 01 00 00 00 00 00 20 0B 20 42 CA 7A 75 BD A4 7B A4
2026-01-10T16:12:13.508717,CMD_SET_FREQ,AA 43 00 21 91 C0,OK,AA 43
2026-01-10T16:12:14.631486,CMD_MEASURE,AA 48,Z = 100.927895 Ω,99 03 01 01 00 00 00 00 00 21 91 C0 42 C9 DB 15 BD 8E 6E 81
2026-01-10T16:12:14.702918,CMD_SET_FREQ,AA 43 00 23 18 60,OK,AA 43
2026-01-10T16:12:15.836802,CMD_MEASURE,AA 48,Z = 99.313698 Ω,99 03 01 01 00 00 00 00 00 23 18 60 42 C6 A0 9D BD 72 34 4A
2026-01-10T16:12:15.913986,CMD_SET_FREQ,AA 43 00 24 9F 00,OK,AA 43
2026-01-10T16:12:17.038689,CMD_MEASURE,AA 48,Z = 99.264969 Ω,99 03 01 01 00 00 00 00 00 24 9F 00 42 C6 87 AA BD 93 12 95
2026-01-10T16:12:17.115652,CMD_SET_FREQ,AA 43 00 26 25 A0,OK,AA 43
2026-01-10T16:12:18.249864,CMD_MEASURE,AA 48,Z = 100.088448 Ω,99 03 01 01 00 00 00 00 00 26 25 A0 42 C8 2D 49 BD 86 DE 01
2026-01-10T16:12:18.320779,CMD_SET_FREQ,AA 43 00 27 AC 40,OK,AA 43
2026-01-10T16:12:19.446068,CMD_MEASURE,AA 48,Z = 100.063065 Ω,99 03 01 01 00 00 00 00 00 27 AC 40 42 C8 20 4A BD 7D ED F0
2026-01-10T16:12:19.521847,CMD_SET_FREQ,AA 43 00 29 32 E0,OK,AA 43
2026-01-10T16:12:20.643587,CMD_MEASURE,AA 48,Z = 101.065903 Ω,99 03 01 01 00 00 00 00 00 29 32 E0 42 CA 21 BE BD 65 B6 AF
2026-01-10T16:12:20.714397,CMD_SET_FREQ,AA 43 00 2A B9 80,OK,AA 43
2026-01-10T16:12:21.842722,CMD_MEASURE,AA 48,Z = 100.049202 Ω,99 03 01 01 00 00 00 00 00 2A B9 80 42 C8 19 31 BD 6E 59 26
2026-01-10T16:12:21.913285,CMD_SET_FREQ,AA 43 00 2C 40 20,OK,AA 43
2026-01-10T16:12:23.040936,CMD_MEASURE,AA 48,Z = 99.694168 Ω,99 03 01 01 00 00 00 00 00 2C 40 20 42 C7 63 6A BD 3E 2F 74
2026-01-10T16:12:23.118390,CMD_SET_FREQ,AA 43 00 2D C6 C0,OK,AA 43
2026-01-10T16:12:24.252317,CMD_MEASURE,AA 48,Z = 100.726158 Ω,99 03 01 01 00 00 00 00 00 2D C6 C0 42 C9 73 CB BD 31 2D 00
2026-01-10T16:12:24.323192,CMD_SET_FREQ,AA 43 00 2F 4D 60,OK,AA 43
2026-01-10T16:12:25.448359,CMD_MEASURE,AA 48,Z = 100.270592 Ω,99 03 01 01 00 00 00 00 00 2F 4D 60 42 C8 8A 8B BD 56 06 BF
2026-01-10T16:12:25.525549,CMD_SET_FREQ,AA 43 00 30 D4 00,OK,AA 43
2026-01-10T16:12:26.661494,CMD_MEASURE,AA 48,Z = 100.435669 Ω,99 03 01 01 00 00 00 00 00 30 D4 00 42 C8 DF 10 BD 23 BA 11
2026-01-10T16:12:26.732652,CMD_SET_FREQ,AA 43 00 32 5A A0,OK,AA 43
2026-01-10T16:12:27.861531,CMD_MEASURE,AA 48,Z = 100.104431 Ω,99 03 01 01 00 00 00 00 00 32 5A A0 42 C8 35 78 BD 32 ED CC
2026-01-10T16:12:27.932791,CMD_SET_FREQ,AA 43 00 33 E1 40,OK,AA 43
2026-01-10T16:12:29.059478,CMD_MEASURE,AA 48,Z = 100.313919 Ω,99 03 01 01 00 00 00 00 00 33 E1 40 42 C8 A0 BA BD 32 F5 6F
2026-01-10T16:12:29.130773,CMD_SET_FREQ,AA 43 00 35 67 E0,OK,AA 43
2026-01-10T16:12:30.258444,CMD_MEASURE,AA 48,Z = 100.620987 Ω,99 03 01 01 00 00 00 00 00 35 67 E0 42 C9 3D F2 BD 31 8D 55
2026-01-10T16:12:30.329552,CMD_SET_FREQ,AA 43 00 36 EE 80,OK,AA 43
2026-01-10T16:12:31.455832,CMD_MEASURE,AA 48,Z = 99.480995 Ω,99 03 01 01 00 00 00 00 00 36 EE 80 42 C6 F6 45 BD 47 84 47
2026-01-10T16:12:31.526594,CMD_SET_FREQ,AA 43 00 38 75 20,OK,AA 43
2026-01-10T16:12:32.651015,CMD_MEASURE,AA 48,Z = 100.134689 Ω,99 03 01 01 00 00 00 00 00 38 75 20 42 C8 44 F6 BD 13 A8 A3
2026-01-10T16:12:32.722267,CMD_SET_FREQ,AA 43 00 39 FB C0,OK,AA 43
2026-01-10T16:12:33.843857,CMD_MEASURE,AA 48,Z = 99.414528 Ω,99 03 01 01 00 00 00 00 00 39 FB C0 42 C6 D4 3D BD 37 6B 55
2026-01-10T16:12:33.915035,CMD_SET_FREQ,AA 43 00 3B 82 60,OK,AA 43
2026-01-10T16:12:35.041396,CMD_MEASURE,AA 48,Z = 99.489899 Ω,99 03 01 01 00 00 00 00 00 3B 82 60 42 C6 FA D4 BD 33 64 59
2026-01-10T16:12:35.112650,CMD_SET_FREQ,AA 43 00 3D 09 00,OK,AA 43
2026-01-10T16:12:36.241175,CMD_MEASURE,AA 48,Z = 100.041946 Ω,99 03 01 01 00 00 00 00 00 3D 09 00 42 C8 15 7A BD 12 6F D3
2026-01-10T16:12:36.312408,CMD_SET_FREQ,AA 43 00 3E 8F A0,OK,AA 43
2026-01-10T16:12:37.439260,CMD_MEASURE,AA 48,Z = 101.021652 Ω,99 03 01 01 00 00 00 00 00 3E 8F A0 42 CA 0B 16 BD 19 DE BD
2026-01-10T16:12:37.510335,CMD_SET_FREQ,AA 43 00 40 16 40,OK,AA 43
2026-01-10T16:12:38.635262,CMD_MEASURE,AA 48,Z = 100.426178 Ω,99 03 01 01 00 00 00 00 00 40 16 40 42 C8 DA 34 BC FC 82 9B
2026-01-10T16:12:38.707257,CMD_SET_FREQ,AA 43 00 41 9C E0,OK,AA 43
2026-01-10T16:12:39.832563,CMD_MEASURE,AA 48,Z = 100.525215 Ω,99 03 01 01 00 00 00 00 00 41 9C E0 42 C9 0C E9 BD 18 7F 4E
2026-01-10T16:12:39.909084,CMD_SET_FREQ,AA 43 00 43 23 80,OK,AA 43
2026-01-10T16:12:41.042532,CMD_MEASURE,AA 48,Z = 99.528542 Ω,99 03 01 01 00 00 00 00 00 43 23 80 42 C7 0E 9D BD 2D CA 60
2026-01-10T16:12:41.119116,CMD_SET_FREQ,AA 43 00 44 AA 20,OK,AA 43
2026-01-10T16:12:42.243034,CMD_MEASURE,AA 48,Z = 100.369896 Ω,99 03 01 01 00 00 00 00 00 44 AA 20 42 C8 BD 63 BC FD 06 AE
2026-01-10T16:12:42.313999,CMD_SET_FREQ,AA 43 00 46 30 C0,OK,AA 43
2026-01-10T16:12:43.437997,CMD_MEASURE,AA 48,Z = 100.653183 Ω,99 03 01 01 00 00 00 00 00 46 30 C0 42 C9 4E 6E BD 2C 29 B3
2026-01-10T16:12:43.514647,CMD_SET_FREQ,AA 43 00 47 B7 60,OK,AA 43
2026-01-10T16:12:44.638058,CMD_MEASURE,AA 48,Z = 99.330589 Ω,99 03 01 01 00 00 00 00 00 47 B7 60 42 C6 A9 43 BD 2D 52 DB
2026-01-10T16:12:44.709141,CMD_SET_FREQ,AA 43 00 49 3E 00,OK,AA 43
2026-01-10T16:12:45.831369,CMD_MEASURE,AA 48,Z = 99.597855 Ω,99 03 01 01 00 00 00 00 00 49 3E 00 42 C7 32 1A BD 09 6B CA
2026-01-10T16:12:45.902493,CMD_SET_FREQ,AA 43 00 4A C4 A0,OK,AA 43
2026-01-10T16:12:47.028208,CMD_MEASURE,AA 48,Z = 100.648247 Ω,99 03 01 01 00 00 00 00 00 4A C4 A0 42 C9 4B E7 BD 0B E4 24
2026-01-10T16:12:47.099301,CMD_SET_FREQ,AA 43 00 4C 4B 40,OK,AA 43
2026-01-10T16:12:48.228698,CMD_MEASURE,AA 48,Z = 99.434837 Ω,99 03 01 01 00 00 00 00 00 4C 4B 40 42 C6 DE A3 BD 07 22 24
2026-01-10T16:12:48.299726,CMD_SET_FREQ,AA 43 00 4D D1 E0,OK,AA 43
2026-01-10T16:12:49.432226,CMD_MEASURE,AA 48,Z = 100.071846 Ω,99 03 01 01 00 00 00 00 00 4D D1 E0 42 C8 24 C9 BC EB 3D C1
2026-01-10T16:12:49.503400,CMD_SET_FREQ,AA 43 00 4F 58 80,OK,AA 43
2026-01-10T16:12:50.636868,CMD_MEASURE,AA 48,Z = 100.795448 Ω,99 03 01 01 00 00 00 00 00 4F 58 80 42 C9 97 45 BC DF 6F 3B
2026-01-10T16:12:50.707865,CMD_SET_FREQ,AA 43 00 50 DF 20,OK,AA 43
2026-01-10T16:12:51.832957,CMD_MEASURE,AA 48,Z = 99.40184 Ω,99 03 01 01 00 00 00 00 00 50 DF 20 42 C6 CD BE BC E2 A7 CE
2026-01-10T16:12:51.909737,CMD_SET_FREQ,AA 43 00 52 65 C0,OK,AA 43
2026-01-10T16:12:53.034819,CMD_MEASURE,AA 48,Z = 100.541977 Ω,99 03 01 01 00 00 00 00 00 52 65 C0 42 C9 15 7E BC E8 6F 7A
2026-01-10T16:12:53.106103,CMD_SET_FREQ,AA 43 00 53 EC 60,OK,AA 43
2026-01-10T16:12:54.233057,CMD_MEASURE,AA 48,Z = 99.261673 Ω,99 03 01 01 00 00 00 00 00 53 EC 60 42 C6 85 FA BD 1C 8C 94
2026-01-10T16:12:54.303912,CMD_SET_FREQ,AA 43 00 55 73 00,OK,AA 43
2026-01-10T16:12:55.429755,CMD_MEASURE,AA 48,Z = 100.577797 Ω,99 03 01 01 00 00 00 00 00 55 73 00 42 C9 27 D5 BC F4 09 88
2026-01-10T16:12:55.500781,CMD_SET_FREQ,AA 43 00 56 F9 A0,OK,AA 43
